,last_name,first_name,player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
503,Murphy, Sean,669221,ATL,SL,Slider,2.1,4,183,19.3,48,0.233,0.488,0.344,27.1,14.6,13.2,0.273,0.492,0.363,33.3
504,Urshela, Gio,570482,LAA,SL,Slider,0.7,1,180,20.4,48,0.413,0.587,0.464,24.5,12.5,9.4,0.284,0.372,0.3,30.0
505,Robert Jr., Luis,673357,CWS,SIFT,Sinker,-3.8,-7,196,15.9,48,0.159,0.182,0.201,20.8,22.9,23.4,0.222,0.309,0.269,18.2
506,Stephenson, Tyler,663886,CIN,SL,Slider,-0.7,-1,190,15.4,48,0.227,0.341,0.302,41.9,31.3,26.3,0.279,0.487,0.356,62.1
507,Carroll, Corbin,682998,AZ,SIFT,Sinker,5.1,10,187,15.2,48,0.447,0.921,0.619,11.6,16.7,18.2,0.337,0.624,0.468,66.7
508,Lowe, Josh,666139,TB,CH,Changeup,3.1,5,168,17.2,48,0.383,0.574,0.429,33.0,22.9,20.0,0.29,0.473,0.335,30.6
509,Bauers, Jake,641343,NYY,FF,4-Seamer,3.1,6,197,32.9,48,0.302,0.698,0.445,30.3,31.3,22.4,0.29,0.683,0.436,53.6
510,Gorman, Nolan,669357,STL,SL,Slider,-2.9,-5,162,15.0,48,0.143,0.31,0.239,42.2,37.5,30.0,0.176,0.352,0.268,60.0
511,Caratini, Victor,605170,MIL,FF,4-Seamer,-0.1,0,133,33.8,48,0.333,0.4,0.348,12.0,10.4,11.9,0.288,0.407,0.325,50.0
512,Rizzo, Anthony,519203,NYY,SL,Slider,0.0,0,201,16.7,47,0.2,0.325,0.296,25.5,23.4,16.4,0.189,0.321,0.289,27.6
513,Albies, Ozzie,645277,ATL,SL,Slider,-0.6,-1,189,14.3,47,0.238,0.571,0.345,19.0,19.1,13.2,0.26,0.466,0.322,37.1
514,Buxton, Byron,621439,MIN,SIFT,Sinker,2.1,4,185,18.7,47,0.333,0.692,0.476,18.0,12.8,18.8,0.315,0.553,0.424,54.5
515,Rojas, Miguel,500743,LAD,FF,4-Seamer,0.7,1,194,31.3,47,0.3,0.375,0.399,9.7,6.4,6.4,0.292,0.394,0.344,36.8
516,Yelich, Christian,592885,MIL,CH,Changeup,2.2,4,172,12.6,47,0.267,0.4,0.324,35.4,19.1,17.3,0.302,0.418,0.328,55.6
517,Verdugo, Alex,657077,BOS,SL,Slider,1.4,2,149,11.9,47,0.302,0.465,0.379,22.4,17.0,17.8,0.277,0.39,0.326,25.7
518,Franco, Wander,677551,TB,SL,Slider,0.1,0,182,14.3,47,0.318,0.432,0.369,15.5,19.1,13.6,0.317,0.413,0.34,40.0
519,Suzuki, Seiya,673548,CHC,SL,Slider,0.4,1,205,18.3,47,0.295,0.523,0.355,21.3,21.3,15.6,0.254,0.468,0.317,48.6
520,Duran, Ezequiel,677649,TEX,SL,Slider,3.0,6,185,22.7,47,0.326,0.609,0.402,33.6,21.3,14.1,0.275,0.54,0.35,33.3
521,Conforto, Michael,624424,SF,SIFT,Sinker,-2.5,-4,148,12.9,47,0.209,0.256,0.266,17.9,25.5,27.3,0.192,0.239,0.234,48.4
522,Walker, Jordan,691023,STL,SL,Slider,4.4,6,141,25.0,47,0.378,0.556,0.436,36.6,34.0,32.7,0.265,0.413,0.308,55.2
523,Ramírez, Harold,623912,TB,SIFT,Sinker,-1.0,-1,142,17.3,47,0.214,0.286,0.261,21.3,17.0,34.8,0.236,0.347,0.286,37.1
524,Senzel, Nick,669222,CIN,SIFT,Sinker,1.9,3,157,20.8,47,0.308,0.359,0.391,6.9,12.8,18.2,0.318,0.385,0.376,30.3
525,Rooker, Brent,667670,OAK,SIFT,Sinker,-3.4,-6,182,16.8,47,0.214,0.286,0.269,19.8,10.6,10.6,0.277,0.407,0.338,40.5
526,Peña, Jeremy,665161,HOU,SIFT,Sinker,0.9,1,172,15.1,47,0.262,0.405,0.35,13.7,12.8,24.0,0.323,0.43,0.367,30.6
527,Lopez, Nicky,670032,KC,FF,4-Seamer,-0.8,-2,199,37.0,47,0.176,0.265,0.323,25.0,23.4,22.0,0.19,0.235,0.318,12.5
528,Mullins, Cedric,656775,BAL,SL,Slider,-0.6,-1,175,18.0,46,0.179,0.308,0.267,26.0,17.4,12.7,0.244,0.342,0.309,40.6
529,Bleday, JJ,668709,OAK,FF,4-Seamer,1.3,2,186,33.5,46,0.278,0.556,0.427,21.2,13.0,11.5,0.278,0.487,0.408,56.7
530,Pérez, Carlos,542208,OAK,FF,4-Seamer,-0.8,-1,182,36.7,46,0.22,0.415,0.32,15.7,15.2,14.3,0.232,0.369,0.291,31.4
531,LeMahieu, DJ,518934,NYY,SL,Slider,-0.2,0,158,16.4,46,0.205,0.386,0.273,33.8,32.6,33.3,0.154,0.263,0.195,26.7
532,Happ, Ian,664023,CHC,SL,Slider,-0.4,-1,187,13.0,46,0.2,0.45,0.325,27.2,26.1,18.5,0.239,0.371,0.318,35.7
533,Benintendi, Andrew,643217,CWS,SL,Slider,-1.3,-2,185,15.8,46,0.178,0.244,0.214,36.0,30.4,25.9,0.145,0.217,0.166,32.3
534,Yelich, Christian,592885,MIL,SL,Slider,-0.9,-2,209,15.4,46,0.19,0.238,0.233,33.0,39.1,24.0,0.176,0.285,0.241,50.0
535,Urías, Ramón,602104,BAL,SL,Slider,2.6,4,170,23.0,46,0.317,0.366,0.38,35.1,28.3,21.7,0.293,0.417,0.364,39.3
536,Kirk, Alejandro,672386,TOR,FF,4-Seamer,0.6,1,234,28.6,46,0.308,0.333,0.349,17.1,13.0,7.9,0.276,0.385,0.35,48.5
537,Soler, Jorge,624585,MIA,SIFT,Sinker,1.3,2,191,15.1,46,0.333,0.548,0.426,11.3,19.6,23.7,0.281,0.53,0.375,54.5
538,Machado, Manny,592518,SD,SIFT,Sinker,0.0,0,168,16.8,46,0.333,0.405,0.377,15.2,6.5,9.1,0.267,0.324,0.296,41.0
539,Anderson, Brian,605119,MIL,SIFT,Sinker,1.0,2,206,17.2,46,0.235,0.382,0.407,22.8,8.7,8.5,0.273,0.369,0.39,30.0
540,Reynolds, Bryan,668804,PIT,SIFT,Sinker,-0.3,0,153,13.5,46,0.22,0.244,0.26,16.7,17.4,23.5,0.252,0.339,0.305,45.5
541,Buxton, Byron,621439,MIN,SL,Slider,-1.7,-3,161,16.2,46,0.214,0.381,0.292,43.4,39.1,30.0,0.196,0.358,0.274,33.3
542,Reynolds, Bryan,668804,PIT,CH,Changeup,1.0,2,215,19.0,46,0.275,0.45,0.365,38.0,23.9,19.6,0.263,0.438,0.345,36.7
543,Joe, Connor,656582,PIT,SL,Slider,-0.4,-1,204,19.0,46,0.238,0.452,0.327,41.7,41.3,28.4,0.199,0.368,0.281,26.1
544,Meyers, Jake,676694,HOU,SL,Slider,0.8,2,199,23.2,46,0.25,0.4,0.334,32.5,28.3,18.6,0.25,0.369,0.322,37.0
545,Thomas, Alek,677950,AZ,FF,4-Seamer,1.5,3,202,34.6,46,0.3,0.6,0.42,23.4,17.4,13.3,0.322,0.607,0.432,53.1
546,Hernández, Enrique,571771,BOS,SL,Slider,-2.2,-4,197,18.4,46,0.14,0.233,0.179,34.2,32.6,28.3,0.141,0.227,0.184,27.6
547,Altuve, Jose,514888,HOU,FF,4-Seamer,2.4,3,134,31.3,46,0.279,0.558,0.374,12.5,17.4,21.6,0.254,0.466,0.33,34.3
548,Santana, Carlos,467793,PIT,CH,Changeup,1.4,3,184,15.9,45,0.268,0.488,0.353,24.4,8.9,8.2,0.314,0.475,0.372,48.6
549,Solano, Donovan,456781,MIN,SIFT,Sinker,1.0,1,149,16.1,45,0.316,0.342,0.377,15.9,13.3,17.1,0.334,0.424,0.388,56.3
550,Ozuna, Marcell,542303,ATL,SL,Slider,0.2,0,225,21.9,45,0.163,0.395,0.272,35.5,33.3,18.3,0.176,0.434,0.274,35.7
551,Perdomo, Geraldo,672695,AZ,SIFT,Sinker,-1.1,-2,174,17.0,45,0.243,0.324,0.268,7.0,15.6,13.0,0.24,0.319,0.264,22.9
552,Melendez, MJ,669004,KC,SL,Slider,-1.9,-3,177,14.6,45,0.159,0.25,0.172,40.2,42.2,27.9,0.159,0.311,0.215,42.3
553,Tellez, Rowdy,642133,MIL,SIFT,Sinker,-3.0,-6,197,17.2,45,0.132,0.132,0.234,6.8,15.6,18.4,0.21,0.254,0.282,48.4
554,Kwan, Steven,680757,CLE,SL,Slider,0.7,1,166,11.4,45,0.297,0.432,0.345,21.4,20.0,13.0,0.293,0.383,0.338,29.0
555,Candelario, Jeimer,600869,WSH,SL,Slider,-0.2,0,200,15.6,45,0.225,0.325,0.33,27.4,20.0,13.4,0.206,0.326,0.281,29.0
556,Jansen, Danny,643376,TOR,FF,4-Seamer,-2.4,-5,213,33.2,45,0.171,0.39,0.274,28.9,37.8,25.8,0.171,0.338,0.259,41.7
557,Escobar, Eduardo,500871,LAA,FF,4-Seamer,0.0,0,180,35.1,45,0.289,0.447,0.361,20.5,11.1,10.9,0.325,0.472,0.391,47.1
558,Kelenic, Jarred,672284,SEA,CH,Changeup,-3.0,-5,176,14.8,45,0.167,0.31,0.208,47.8,35.6,35.6,0.244,0.349,0.257,39.3
559,Olson, Matt,621566,ATL,CH,Changeup,0.8,1,196,12.7,45,0.231,0.385,0.321,23.9,15.6,10.1,0.21,0.381,0.311,40.6
560,Stott, Bryson,681082,PHI,CH,Changeup,-0.7,-1,140,10.1,45,0.273,0.364,0.271,18.7,13.3,10.2,0.245,0.304,0.235,20.5
561,Schoop, Jonathan,570731,DET,FF,4-Seamer,-2.1,-4,204,37.4,45,0.186,0.279,0.222,27.5,28.9,17.1,0.279,0.388,0.305,43.3
562,Greene, Riley,682985,DET,SL,Slider,1.9,3,173,18.6,45,0.39,0.561,0.457,34.1,33.3,23.4,0.291,0.519,0.374,53.8
563,Muncy, Max,571970,LAD,SL,Slider,1.3,2,175,15.6,45,0.2,0.475,0.311,42.4,31.1,29.8,0.171,0.403,0.276,40.7
564,Cabrera, Oswaldo,665828,NYY,CH,Changeup,-3.2,-4,119,18.3,45,0.146,0.244,0.219,21.5,11.1,23.8,0.208,0.292,0.245,32.4
565,Grisham, Trent,663757,SD,SL,Slider,-1.0,-2,211,17.9,45,0.186,0.256,0.214,35.4,42.2,22.9,0.192,0.285,0.228,50.0
566,Contreras, William,661388,MIL,SIFT,Sinker,-1.5,-3,178,18.4,45,0.243,0.405,0.352,23.9,13.3,14.3,0.264,0.392,0.359,51.6
567,DeJong, Paul,657557,STL,SL,Slider,-1.5,-3,184,23.9,44,0.214,0.405,0.282,41.5,31.8,29.8,0.227,0.406,0.288,46.4
568,Rivera, Emmanuel,656896,AZ,FF,4-Seamer,-2.2,-4,170,29.3,44,0.268,0.341,0.297,30.6,27.3,23.5,0.242,0.387,0.297,55.2
569,Smith, Dominic,642086,WSH,SIFT,Sinker,-2.1,-4,168,13.8,44,0.341,0.415,0.359,19.5,18.2,21.6,0.263,0.369,0.303,30.3
570,Abrams, CJ,682928,WSH,SL,Slider,-2.5,-4,170,18.1,44,0.143,0.238,0.188,40.9,43.2,31.7,0.159,0.296,0.217,39.1
571,Varsho, Daulton,662139,TOR,SIFT,Sinker,-4.6,-8,165,13.4,44,0.19,0.214,0.208,16.3,18.2,16.3,0.286,0.405,0.317,32.4
572,Siri, Jose,642350,TB,FF,4-Seamer,2.2,4,162,24.2,44,0.216,0.703,0.425,44.2,50.0,44.0,0.186,0.539,0.363,66.7
573,Kirk, Alejandro,672386,TOR,SIFT,Sinker,-1.2,-2,158,19.3,44,0.222,0.333,0.352,7.2,4.5,6.3,0.281,0.414,0.374,38.2
574,Varsho, Daulton,662139,TOR,CH,Changeup,-1.3,-2,158,12.8,44,0.205,0.333,0.252,29.4,20.5,16.4,0.253,0.415,0.309,31.3
575,Henderson, Gunnar,683002,BAL,SL,Slider,0.3,1,194,19.2,44,0.184,0.421,0.314,30.1,27.3,18.2,0.26,0.493,0.37,57.7
576,Heim, Jonah,641680,TEX,CH,Changeup,4.0,6,143,13.4,44,0.405,0.595,0.465,21.3,13.6,18.8,0.333,0.48,0.367,30.6
577,Arroyo, Christian,624414,BOS,FF,4-Seamer,-2.2,-4,186,36.3,44,0.175,0.325,0.256,26.6,27.3,21.1,0.213,0.293,0.263,28.6
578,Refsnyder, Rob,608701,BOS,FF,4-Seamer,0.2,0,195,34.3,44,0.303,0.424,0.406,20.3,18.2,15.7,0.374,0.644,0.495,42.3
579,Verdugo, Alex,657077,BOS,SIFT,Sinker,-0.5,-1,183,14.6,44,0.3,0.375,0.333,12.7,15.9,18.4,0.313,0.376,0.338,42.4
580,Mancini, Trey,641820,CHC,SIFT,Sinker,-0.4,-1,156,18.2,44,0.211,0.237,0.267,14.8,20.5,25.7,0.273,0.366,0.335,55.2
581,McLain, Matt,680574,CIN,SIFT,Sinker,2.9,5,157,20.4,44,0.41,0.692,0.517,5.6,6.8,6.8,0.409,0.638,0.476,52.8
582,Santana, Carlos,467793,PIT,SIFT,Sinker,1.1,2,146,12.6,44,0.286,0.514,0.414,23.8,18.2,25.0,0.215,0.33,0.33,40.7
583,Santana, Carlos,467793,PIT,SL,Slider,-2.8,-4,158,13.7,44,0.128,0.205,0.191,25.0,18.2,17.8,0.202,0.255,0.242,28.1
584,Hedges, Austin,595978,PIT,FF,4-Seamer,-1.6,-3,167,32.1,44,0.25,0.275,0.266,25.6,18.2,19.5,0.243,0.287,0.264,27.3
585,Diaz, Yainer,673237,HOU,FF,4-Seamer,-2.8,-3,124,27.3,44,0.238,0.452,0.28,22.2,18.2,21.1,0.283,0.633,0.373,52.8
586,Tucker, Kyle,663656,HOU,CH,Changeup,-0.9,-2,162,13.7,44,0.214,0.357,0.25,19.5,13.6,15.0,0.251,0.372,0.272,27.0
587,Schwarber, Kyle,656941,PHI,CH,Changeup,1.2,2,188,13.4,44,0.161,0.29,0.342,40.0,22.7,17.2,0.256,0.393,0.403,38.1
588,Outman, James,681546,LAD,SL,Slider,-0.5,-1,158,15.2,44,0.158,0.211,0.234,50.0,45.5,35.7,0.144,0.243,0.237,33.3
589,Stallings, Jacob,607732,MIA,FF,4-Seamer,-2.1,-4,193,38.6,44,0.171,0.257,0.27,18.8,25.0,25.6,0.191,0.333,0.297,61.5
590,Arraez, Luis,650333,MIA,CH,Changeup,5.3,6,110,9.9,44,0.442,0.465,0.413,1.7,0.0,0.0,0.354,0.428,0.35,14.0
591,Arraez, Luis,650333,MIA,SIFT,Sinker,1.5,3,179,16.1,44,0.357,0.405,0.355,12.5,11.4,15.6,0.32,0.421,0.341,29.7
592,Cooper, Garrett,643265,MIA,SIFT,Sinker,2.7,5,175,19.0,44,0.395,0.535,0.413,14.8,13.6,12.8,0.355,0.524,0.385,40.5
593,Tapia, Raimel,606132,MIL,FF,4-Seamer,0.2,0,174,39.3,44,0.237,0.342,0.333,16.4,15.9,13.2,0.208,0.284,0.28,38.7
594,Rooker, Brent,667670,OAK,SL,Slider,0.0,0,166,15.3,44,0.167,0.333,0.299,57.5,38.6,28.8,0.181,0.306,0.298,42.1
595,Marte, Starling,516782,NYM,SL,Slider,-0.4,-1,197,17.9,44,0.275,0.375,0.313,39.8,31.8,21.5,0.288,0.471,0.351,33.3
596,Giménez, Andrés,665926,CLE,SL,Slider,-0.2,0,156,14.1,43,0.211,0.316,0.268,26.8,16.3,14.0,0.185,0.233,0.243,9.7
597,Miller, Owen,680911,MIL,SIFT,Sinker,1.2,2,144,17.3,43,0.375,0.525,0.424,6.6,11.6,20.8,0.386,0.57,0.431,37.1
598,Díaz, Elias,553869,COL,SIFT,Sinker,-0.1,0,145,14.1,43,0.289,0.368,0.323,9.6,9.3,16.0,0.275,0.362,0.326,29.4
599,Haniger, Mitch,571745,SF,FF,4-Seamer,3.2,5,174,27.3,43,0.375,0.675,0.464,27.9,25.6,17.5,0.354,0.727,0.471,62.1
600,Ahmed, Nick,605113,AZ,FF,4-Seamer,-0.4,-1,174,38.1,43,0.256,0.385,0.316,22.7,25.6,21.2,0.248,0.391,0.314,50.0
601,Jiménez, Eloy,650391,CWS,FF,4-Seamer,2.0,3,149,20.5,43,0.35,0.6,0.427,18.5,18.6,20.0,0.341,0.643,0.434,68.8
602,Díaz, Aledmys,649557,OAK,FF,4-Seamer,-2.9,-5,167,24.6,43,0.128,0.205,0.216,23.4,27.9,33.3,0.183,0.266,0.241,37.0
603,Yelich, Christian,592885,MIL,SIFT,Sinker,0.5,1,181,13.3,43,0.324,0.541,0.415,14.1,14.0,14.0,0.327,0.577,0.43,58.1
604,Duran, Jarren,680776,BOS,CH,Changeup,0.6,1,139,16.1,43,0.244,0.317,0.271,32.5,32.6,30.4,0.262,0.327,0.299,35.7
605,Doyle, Brenton,686668,COL,SL,Slider,-1.0,-2,147,23.9,43,0.103,0.282,0.207,46.8,34.9,25.9,0.143,0.319,0.242,37.5
606,Miller, Owen,680911,MIL,SL,Slider,1.3,2,169,20.4,43,0.22,0.39,0.279,25.3,25.6,17.5,0.233,0.341,0.27,23.3
607,Raleigh, Cal,663728,SEA,CH,Changeup,0.8,1,159,14.9,43,0.22,0.415,0.288,29.3,14.0,11.8,0.265,0.446,0.321,25.7
608,Farmer, Kyle,571657,MIN,FF,4-Seamer,-1.6,-3,193,29.7,43,0.282,0.308,0.303,28.6,27.9,24.0,0.25,0.332,0.294,29.6
609,Castro, Rodolfo,666801,PIT,SIFT,Sinker,6.8,8,111,14.2,43,0.45,0.575,0.488,14.1,14.0,21.4,0.301,0.458,0.352,61.8
610,Perez, Salvador,521692,KC,SIFT,Sinker,3.7,6,153,14.3,43,0.463,0.683,0.505,10.3,4.7,6.7,0.345,0.533,0.388,48.7
611,Jansen, Danny,643376,TOR,SIFT,Sinker,-2.6,-3,129,20.1,43,0.179,0.205,0.225,7.6,9.3,16.7,0.197,0.356,0.282,37.1
612,Rosario, Eddie,592696,ATL,SL,Slider,-1.7,-3,163,17.3,43,0.194,0.361,0.312,27.6,30.2,21.7,0.228,0.411,0.339,39.1
613,Alvarez, Francisco,682626,NYM,SIFT,Sinker,0.3,0,144,20.8,43,0.231,0.513,0.367,16.4,18.6,29.6,0.214,0.422,0.309,29.0
614,Short, Zack,670097,DET,FF,4-Seamer,-0.5,-1,190,43.8,42,0.176,0.382,0.323,15.7,21.4,15.8,0.229,0.562,0.4,32.0
615,Davis, J.D.,605204,SF,SL,Slider,1.3,2,162,15.2,42,0.333,0.583,0.439,45.3,35.7,27.3,0.281,0.462,0.355,68.2
616,Giménez, Andrés,665926,CLE,CUKC,Curveball,0.9,1,146,13.2,42,0.243,0.27,0.313,23.4,21.4,17.0,0.254,0.335,0.316,27.6
617,Swanson, Dansby,621020,CHC,CH,Changeup,-1.8,-3,150,11.2,42,0.175,0.375,0.252,44.4,40.5,32.1,0.161,0.328,0.229,21.7
618,Crawford, J.P.,641487,SEA,SIFT,Sinker,1.2,2,150,12.0,42,0.242,0.303,0.338,4.3,9.5,15.4,0.266,0.302,0.347,41.4
619,Lowe, Josh,666139,TB,SL,Slider,5.5,6,116,11.9,42,0.385,0.769,0.485,35.2,16.7,15.6,0.32,0.612,0.399,30.3
620,Bethancourt, Christian,542194,TB,FF,4-Seamer,0.9,1,153,23.3,42,0.342,0.658,0.432,32.6,23.8,19.2,0.29,0.611,0.393,69.0
621,García, Luis,671277,WSH,SIFT,Sinker,-1.4,-2,148,13.6,42,0.282,0.462,0.367,9.3,4.8,9.5,0.277,0.44,0.337,43.2
622,Longoria, Evan,446334,AZ,FF,4-Seamer,0.9,2,173,31.6,42,0.286,0.714,0.465,19.4,23.8,22.2,0.275,0.66,0.44,61.5
623,Canha, Mark,592192,NYM,SL,Slider,-0.5,-1,152,16.5,42,0.189,0.27,0.258,16.9,19.0,15.4,0.223,0.342,0.298,37.9
624,Lowe, Nathaniel,663993,TEX,CUKC,Curveball,-1.0,-2,174,11.8,42,0.216,0.27,0.271,28.2,21.4,14.8,0.271,0.444,0.351,46.4
625,Ruiz, Keibert,660688,WSH,SL,Slider,-0.5,-1,139,16.1,42,0.184,0.421,0.295,20.8,9.5,11.1,0.326,0.569,0.41,26.5
626,Frazier, Adam,624428,BAL,SL,Slider,0.0,0,162,15.5,42,0.194,0.333,0.283,29.3,19.0,15.4,0.233,0.298,0.287,27.6
627,Hampson, Garrett,641658,MIA,FF,4-Seamer,1.7,3,180,33.7,42,0.324,0.559,0.445,19.7,19.0,22.9,0.261,0.465,0.367,39.3
628,Abrams, CJ,682928,WSH,SIFT,Sinker,3.4,4,130,13.8,41,0.333,0.472,0.437,10.1,12.2,19.2,0.248,0.328,0.306,41.9
629,Noda, Ryan,676116,OAK,SL,Slider,1.6,3,177,14.6,41,0.2,0.333,0.377,46.8,39.0,27.1,0.181,0.32,0.343,42.9
630,Rizzo, Anthony,519203,NYY,CH,Changeup,1.8,3,145,12.1,41,0.351,0.514,0.407,23.0,9.8,11.1,0.346,0.558,0.418,33.3
631,Tellez, Rowdy,642133,MIL,SL,Slider,-1.4,-2,143,12.5,41,0.167,0.361,0.261,30.5,34.1,25.9,0.129,0.223,0.205,21.7
632,Taylor, Michael A.,572191,MIN,SIFT,Sinker,-3.4,-5,158,18.5,41,0.263,0.395,0.315,23.8,24.4,29.4,0.249,0.402,0.308,46.4
633,Maton, Nick,665155,DET,SL,Slider,-1.8,-3,176,17.4,41,0.088,0.088,0.185,34.5,36.6,25.0,0.143,0.166,0.232,21.1
634,Solano, Donovan,456781,MIN,SL,Slider,0.6,1,171,18.4,41,0.25,0.35,0.293,44.9,36.6,21.7,0.25,0.378,0.28,52.0
635,Myers, Wil,571976,CIN,FF,4-Seamer,-1.9,-3,150,27.2,41,0.278,0.472,0.367,29.0,26.8,30.6,0.253,0.445,0.346,40.0
636,Miranda, Jose,669304,MIN,FF,4-Seamer,-3.2,-4,133,26.1,41,0.179,0.256,0.215,37.5,34.1,32.6,0.199,0.273,0.232,32.0
637,Freeman, Freddie,518692,LAD,CH,Changeup,4.4,7,164,12.4,41,0.378,0.541,0.461,20.5,14.6,17.6,0.319,0.526,0.392,41.9
638,Doyle, Brenton,686668,COL,FF,4-Seamer,-1.4,-3,194,31.6,41,0.237,0.368,0.293,33.3,36.6,31.3,0.296,0.46,0.351,43.5
639,Bethancourt, Christian,542194,TB,SL,Slider,1.0,2,187,28.5,41,0.175,0.4,0.25,44.6,41.5,26.2,0.208,0.36,0.254,47.8
640,Varsho, Daulton,662139,TOR,SL,Slider,-2.8,-5,162,13.1,41,0.179,0.308,0.232,28.7,39.0,24.2,0.174,0.302,0.226,30.4
641,Alvarez, Francisco,682626,NYM,SL,Slider,-2.2,-3,134,19.4,41,0.211,0.316,0.262,46.3,29.3,33.3,0.157,0.243,0.212,34.6
642,Pham, Tommy,502054,NYM,SIFT,Sinker,2.1,3,132,18.0,41,0.306,0.417,0.344,11.9,14.6,27.3,0.286,0.435,0.352,54.8
643,Alvarez, Yordan,670541,HOU,SL,Slider,-1.0,-2,167,17.6,41,0.237,0.447,0.341,36.6,29.3,21.8,0.222,0.402,0.297,34.6
644,Reynolds, Bryan,668804,PIT,SL,Slider,3.1,5,149,13.1,41,0.333,0.641,0.407,25.7,24.4,20.0,0.35,0.791,0.473,56.7
645,Edman, Tommy,669242,STL,SIFT,Sinker,0.3,0,113,12.0,40,0.176,0.206,0.316,5.9,5.0,14.3,0.305,0.432,0.376,40.6
646,Taveras, Leody,665750,TEX,CH,Changeup,1.3,2,164,16.8,40,0.316,0.579,0.4,21.9,15.0,12.8,0.344,0.51,0.376,30.3
647,Yoshida, Masataka,807799,BOS,SIFT,Sinker,1.0,1,147,12.5,40,0.333,0.528,0.413,10.0,5.0,6.9,0.259,0.395,0.326,38.2
648,Gordon, Nick,624503,MIN,FF,4-Seamer,-0.1,0,122,39.5,40,0.25,0.45,0.341,20.0,7.5,10.0,0.296,0.522,0.349,32.4
649,García, Luis,671277,WSH,CH,Changeup,-1.1,-2,164,15.0,40,0.205,0.205,0.22,20.5,12.5,9.8,0.211,0.241,0.211,8.8
650,Profar, Jurickson,595777,COL,CH,Changeup,-2.9,-4,144,11.5,40,0.132,0.263,0.193,30.7,25.0,26.3,0.221,0.318,0.256,35.7
651,Cron, C.J.,543068,COL,FF,4-Seamer,-1.6,-3,183,31.7,40,0.194,0.361,0.304,31.5,25.0,23.3,0.276,0.62,0.407,50.0
652,Conforto, Michael,624424,SF,SL,Slider,-3.8,-5,136,11.8,40,0.135,0.162,0.174,30.2,30.0,25.0,0.161,0.258,0.217,36.0
653,Guerrero Jr., Vladimir,665489,TOR,CH,Changeup,-2.5,-3,124,10.3,40,0.2,0.225,0.189,20.3,17.5,17.9,0.241,0.366,0.259,45.5
654,Benintendi, Andrew,643217,CWS,CH,Changeup,1.8,2,140,12.0,40,0.368,0.447,0.381,19.4,7.5,9.1,0.358,0.43,0.345,16.7
655,McCarthy, Jake,664983,AZ,FF,4-Seamer,-1.3,-2,169,28.0,40,0.265,0.382,0.365,10.2,17.5,16.3,0.274,0.374,0.342,25.9
656,Barrero, Jose,676480,CIN,FF,4-Seamer,-1.2,-2,150,25.7,40,0.265,0.412,0.353,27.0,22.5,22.0,0.261,0.389,0.342,48.0
657,Fraley, Jake,641584,CIN,CH,Changeup,1.4,2,133,15.3,40,0.286,0.4,0.358,20.6,12.5,13.5,0.261,0.347,0.319,33.3
658,Casali, Curt,592200,CIN,FF,4-Seamer,-1.3,-2,132,37.7,40,0.161,0.194,0.257,17.4,12.5,11.9,0.208,0.295,0.305,28.6
659,Barrero, Jose,676480,CIN,SL,Slider,-3.0,-4,126,21.6,40,0.135,0.189,0.183,43.8,45.0,40.0,0.166,0.243,0.214,31.6
660,Smith, Will,669257,LAD,SIFT,Sinker,2.7,5,180,17.4,40,0.333,0.593,0.506,7.9,2.5,2.2,0.419,0.715,0.557,50.0
661,Capel, Conner,668843,OAK,FF,4-Seamer,-0.7,-1,134,42.0,40,0.314,0.371,0.353,28.8,22.5,25.7,0.256,0.316,0.304,19.2
662,Rojas, Miguel,500743,LAD,SL,Slider,-1.2,-2,128,20.7,40,0.282,0.359,0.314,31.5,15.0,12.8,0.265,0.345,0.277,39.4
663,Barnhart, Tucker,571466,CHC,FF,4-Seamer,-2.1,-3,154,39.7,40,0.156,0.281,0.278,19.0,25.0,17.2,0.145,0.235,0.271,21.7
664,Berti, Jon,542932,MIA,SIFT,Sinker,0.1,0,162,18.6,40,0.324,0.412,0.401,6.7,7.5,15.8,0.253,0.291,0.307,25.8
665,Martinez, J.D.,502110,LAD,SIFT,Sinker,2.6,4,161,15.8,40,0.278,0.667,0.388,16.9,25.0,25.0,0.366,0.786,0.493,64.3
666,McCutchen, Andrew,457705,PIT,SL,Slider,1.0,2,225,19.1,39,0.281,0.375,0.362,41.0,33.3,16.7,0.211,0.287,0.302,36.8
667,Cruz, Nelson,443558,SD,FF,4-Seamer,2.2,4,161,31.1,39,0.361,0.611,0.437,21.4,15.4,16.2,0.379,0.714,0.481,56.7
668,Franco, Wander,677551,TB,SIFT,Sinker,1.6,2,146,11.5,39,0.389,0.583,0.441,9.1,7.7,10.3,0.306,0.422,0.344,45.5
669,Walls, Taylor,670764,TB,CH,Changeup,2.9,4,138,14.4,39,0.333,0.528,0.396,38.1,17.9,21.2,0.3,0.425,0.343,27.6
670,Higashioka, Kyle,543309,NYY,FF,4-Seamer,5.5,7,123,25.8,39,0.294,0.676,0.441,19.1,23.1,18.8,0.349,0.812,0.513,76.0
671,Suwinski, Jack,669261,PIT,SIFT,Sinker,-1.9,-3,148,13.9,39,0.152,0.333,0.279,28.3,38.5,41.7,0.164,0.384,0.3,38.9
